REGION,PROVINCIA,DISTRITO,PK_LOC,LOCALIDAD,COLEGIOS,CENTROS DE SALUD,COMISARÍAS
HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,LOC004084,SAN JUAN DE ÑAUZA,1,0,0
HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,LOC004083,SAN JUAN DE LLIHUARI,1,0,0
HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,LOC004082,SAN JOSE CAYRAN,1,0,0
HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,LOC004081,PACRO YUNCAN,1,0,0
HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,LOC004080,PACHABAMBA,0,1,0
HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,LOC004079,LIBERACION DE YAURAN,1,0,0
HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,LOC004078,CHAULAN,1,1,1
HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,LOC004077,ANTIL,1,0,0
HUANUCO,HUANUCO,SAN PABLO DE PILLAO,LOC004076,VISTA ALEGRE DE PILLAO,1,0,0
HUANUCO,HUANUCO,SAN PABLO DE PILLAO,LOC004075,SANTA ROSA DE UCHUCHACA,1,0,0
HUANUCO,HUANUCO,SAN PABLO DE PILLAO,LOC004074,SANTA ISABEL (SAN JOSE DE HUAMPANI),1,0,0
HUANUCO,HUANUCO,SAN PABLO DE PILLAO,LOC004073,SAN PEDRO DE PILLAO,1,0,0
HUANUCO,HUANUCO,SAN PABLO DE PILLAO,LOC004072,SAN PEDRO DE CHAUPALLGA,1,0,0
HUANUCO,HUANUCO,SAN PABLO DE PILLAO,LOC004071,SAN PABLO DE PILLAO,1,0,0
HUANUCO,HUANUCO,SAN PABLO DE PILLAO,LOC004070,SAN JOSE DE MIRAFLORES,1,0,0
HUANUCO,HUANUCO,SAN PABLO DE PILLAO,LOC004069,RURIN PILLAO,1,0,0
HUANUCO,HUANUCO,SAN PABLO DE PILLAO,LOC004068,HUANUCALLA,1,0,0
HUANUCO,HUANUCO,SAN PABLO DE PILLAO,LOC004067,HUANACAURE,1,1,0
HUANUCO,HUANUCO,SAN PABLO DE PILLAO,LOC004066,BUENOS AIRES DE PILLAO,1,0,0
HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,LOC004065,ROSARIO DE HUANCACHUPA,0,1,0
HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,LOC004064,HUANCANYACU,1,0,0
HUANUCO,HUANUCO,QUISQUI (KICHKI),LOC004063,TRES DE MAYO HUAYLLACAYAN,1,0,0
HUANUCO,HUANUCO,QUISQUI (KICHKI),LOC004062,SANTA ANA DE PAMPAS,1,1,0
HUANUCO,HUANUCO,QUISQUI (KICHKI),LOC004061,SAN PEDRO DE CANI,1,1,0
HUANUCO,HUANUCO,QUISQUI (KICHKI),LOC004060,SAN PABLO DE LANJAS,1,0,0
HUANUCO,HUANUCO,PILLCO MARCA,LOC004059,POTRACANCHA,0,1,0
HUANUCO,HUANUCO,PILLCO MARCA,LOC004058,HUANCAN,1,0,1
HUANUCO,HUANUCO,MARGOS,LOC004057,PACAYHUA,0,1,0
HUANUCO,HUANUCO,MARGOS,LOC004056,MARGOS,0,1,1
HUANUCO,HUANUCO,MARGOS,LOC004055,COCHAS,1,0,0
HUANUCO,HUANUCO,MARGOS,LOC004054,CHACRAS,1,0,0
HUANUCO,HUANUCO,HUANUCO,LOC004053,NAUYAN RONDOS,1,1,0
HUANUCO,HUANUCO,HUANUCO,LOC004052,HUANCAN,1,0,0
HUANUCO,HUANUCO,HUANUCO,LOC004051,COLPA BAJA,0,1,1
HUANUCO,HUANUCO,CHURUBAMBA,LOC004050,VINCHOS,1,0,0
HUANUCO,HUANUCO,CHURUBAMBA,LOC004049,VERVENA PAMPA,1,0,0
HUANUCO,HUANUCO,CHURUBAMBA,LOC004048,UTAO,0,1,0
HUANUCO,HUANUCO,CHURUBAMBA,LOC004047,TRES DE MAYO DE PAGSHAG,1,1,0
HUANUCO,HUANUCO,CHURUBAMBA,LOC004046,TAMBOGAN,0,1,0
HUANUCO,HUANUCO,CHURUBAMBA,LOC004045,SAN MIGUEL DE CHOGOBAMBA,1,0,0
HUANUCO,HUANUCO,CHURUBAMBA,LOC004044,SAN ISIDRO DE MARAG,1,0,0
HUANUCO,HUANUCO,CHURUBAMBA,LOC004043,SAN FERNANDO DE COCHAGORA,1,0,0
HUANUCO,HUANUCO,CHURUBAMBA,LOC004042,QUECHUALOMA,1,1,0
HUANUCO,HUANUCO,CHURUBAMBA,LOC004041,NUEVA LIBERACION DE HUALLANCA,1,0,0
HUANUCO,HUANUCO,CHURUBAMBA,LOC004040,HUAYLLACAN,1,0,0
HUANUCO,HUANUCO,CHURUBAMBA,LOC004039,HUARAPA,1,0,0
HUANUCO,HUANUCO,CHURUBAMBA,LOC004038,HUALLMISH,1,1,0
HUANUCO,HUANUCO,CHURUBAMBA,LOC004037,GUELLGASH,1,0,0
HUANUCO,HUANUCO,CHINCHAO,LOC004036,PACHACHUPAN,1,0,0
HUANUCO,HUANUCO,CHINCHAO,LOC004035,NUEVO PROGRESO DE TRAPAS,1,0,0
HUANUCO,HUANUCO,CHINCHAO,LOC004034,NUEVA LIBERTAD DE SOGOBAMBA (SOGOBAMBA),1,0,0
HUANUCO,HUANUCO,CHINCHAO,LOC004033,MAYOBAMBA BAJA,1,0,0
HUANUCO,HUANUCO,CHINCHAO,LOC004032,ANTAPUCRO,1,0,0
HUANUCO,HUANUCO,CHINCHAO,LOC004031,ACOMAYO,0,0,1
HUANUCO,HUANUCO,AMARILIS,LOC004030,SARIAPAMPA,1,0,0
HUANUCO,HUANUCO,AMARILIS,LOC004029,SAN SEBASTIAN DE SHISMAY,1,0,0
HUANUCO,HUANUCO,AMARILIS,LOC004028,SAN JOSE DE PAUCAR,1,1,0
HUANUCO,HUANUCO,AMARILIS,LOC004027,SAN ANTONIO DE PANAOPAMPA,1,0,0
HUANUCO,HUANUCO,AMARILIS,LOC004026,PALTAYNIOG,1,0,0
HUANUCO,HUANUCO,AMARILIS,LOC004025,MALCONGA,1,1,0
HUANUCO,HUANUCO,AMARILIS,LOC004024,LLANQUIPAMPA,2,0,0
HUANUCO,HUANUCO,AMARILIS,LOC004023,LA ESPERANZA-SAN ANDRES,0,1,0
HUANUCO,HUAMALIES,TANTAMAYO,LOC004022,TANTAMAYO,2,1,0
HUANUCO,HUAMALIES,TANTAMAYO,LOC004021,SAN PEDRO DE PARIARCA,1,1,0
HUANUCO,HUAMALIES,TANTAMAYO,LOC004020,PAMPA FLORIDA (FLORIDA),1,1,0
HUANUCO,HUAMALIES,TANTAMAYO,LOC004019,COYLLARBAMBA,1,0,0
HUANUCO,HUAMALIES,SINGA,LOC004018,VISCAS (SAN JUAN DE VISCAS),1,1,0
HUANUCO,HUAMALIES,SINGA,LOC004017,SINGA,2,1,0
HUANUCO,HUAMALIES,SINGA,LOC004016,SANTA ROSA DE PAMPAN,1,1,0
HUANUCO,HUAMALIES,SINGA,LOC004015,SAN PEDRO DEL MARAÑON,1,0,0
HUANUCO,HUAMALIES,SINGA,LOC004014,BELLAS FLORES,0,1,0
HUANUCO,HUAMALIES,PUÑOS,LOC004013,RAHUA,1,0,0
HUANUCO,HUAMALIES,PUÑOS,LOC004012,PUÑOS,2,1,0
HUANUCO,HUAMALIES,PUÑOS,LOC004011,POQUE,1,1,0
HUANUCO,HUAMALIES,PUÑOS,LOC004010,NUEVA ESPERANZA,1,0,0
HUANUCO,HUAMALIES,PUÑOS,LOC004009,BELLABAMBA,1,0,0
HUANUCO,HUAMALIES,PUNCHAO,LOC004008,PUNCHAO,2,1,0
HUANUCO,HUAMALIES,MONZON,LOC004007,TAZO GRANDE,1,1,0
HUANUCO,HUAMALIES,MONZON,LOC004006,SAN BENITO,1,0,1
HUANUCO,HUAMALIES,MONZON,LOC004005,SACHAVACA,1,1,0
HUANUCO,HUAMALIES,MONZON,LOC004004,RIO ESPINO,1,0,0
HUANUCO,HUAMALIES,MONZON,LOC004003,PISTA LOLI,1,0,0
HUANUCO,HUAMALIES,MONZON,LOC004002,PALO ACERO,1,1,1
HUANUCO,HUAMALIES,MONZON,LOC004001,MONZON,0,1,0
HUANUCO,HUAMALIES,MONZON,LOC004000,MANCHURIA,1,1,0
HUANUCO,HUAMALIES,MONZON,LOC003999,GRANJA,1,0,0
HUANUCO,HUAMALIES,MONZON,LOC003998,CACHICOTO,1,1,1
HUANUCO,HUAMALIES,MONZON,LOC003997,AGUA BLANCA,1,1,0
HUANUCO,HUAMALIES,MIRAFLORES,LOC003996,SAN JERONIMO DE CHONTA,1,0,0
HUANUCO,HUAMALIES,MIRAFLORES,LOC003995,PAMPAS DE FLORES,1,0,0
HUANUCO,HUAMALIES,MIRAFLORES,LOC003994,MIRAFLORES,2,1,0
HUANUCO,HUAMALIES,MIRAFLORES,LOC003993,MATACANCHA,1,0,0
HUANUCO,HUAMALIES,LLATA,LOC003992,SHAURI,1,0,0
HUANUCO,HUAMALIES,LLATA,LOC003991,PAMPAS DEL CARMEN,1,1,0
HUANUCO,HUAMALIES,LLATA,LOC003990,LIBERTAD,2,1,0
HUANUCO,HUAMALIES,LLATA,LOC003989,LA FLORIDA,1,0,0
HUANUCO,HUAMALIES,LLATA,LOC003988,IRMA GRANDE,1,0,0
HUANUCO,HUAMALIES,JIRCAN,LOC003987,URPISH,1,0,0
HUANUCO,HUAMALIES,JIRCAN,LOC003986,JIRCAN,1,1,0
HUANUCO,HUAMALIES,JIRCAN,LOC003985,HUANCASH,1,0,0
HUANUCO,HUAMALIES,JACAS GRANDE,LOC003984,VISTA ALEGRE,1,0,0
ICA,CHINCHA,ALTO LARAN,LOC004250,HUAMANPALI,1,0,0
ICA,CHINCHA,CHAVIN,LOC004251,CHAVIN,1,1,0
ICA,CHINCHA,CHAVIN,LOC004252,SAN JUAN DE LUYO,1,0,0
ICA,CHINCHA,CHINCHA BAJA,LOC004253,LITARDO BAJO-EMILIO DEL SOLAR,1,0,0
ICA,CHINCHA,CHINCHA BAJA,LOC004254,LURINCHINCHA-MIRAFLORES,1,1,0
ICA,CHINCHA,CHINCHA BAJA,LOC004255,SALINA (ALTO LA LUNA),1,0,0
ICA,CHINCHA,CHINCHA BAJA,LOC004256,SAN MATIAS,1,0,0
ICA,CHINCHA,EL CARMEN,LOC004257,LAS HUACAS (ATAHUALPA),1,0,0
ICA,CHINCHA,EL CARMEN,LOC004258,PUNTA LA ISLA,1,0,0
ICA,CHINCHA,EL CARMEN,LOC004259,SAN FRANCISCO (WIRACOCHA),1,1,0
ICA,CHINCHA,EL CARMEN,LOC004260,SAN JOSE,0,1,0
ICA,CHINCHA,EL CARMEN,LOC004261,TAMBO CAÑETE (LA GARITA),1,0,0
ICA,CHINCHA,SAN JUAN DE YANAC,LOC004262,SAN JUAN DE YANAC,1,1,0
ICA,CHINCHA,SAN PEDRO DE HUACARPANA,LOC004263,LISCAY,1,1,0
ICA,CHINCHA,SAN PEDRO DE HUACARPANA,LOC004264,SAN PEDRO DE HUACARPANA,1,1,0
ICA,ICA,LA TINGUIÑA,LOC004265,CHANCHAJALLA,0,1,0
ICA,ICA,LOS AQUIJES,LOC004266,EL ARENAL,0,1,0
ICA,ICA,LOS AQUIJES,LOC004267,LOS AQUIJES,0,1,1
ICA,ICA,LOS AQUIJES,LOC004268,PARIÑA CHICO,0,1,0
ICA,ICA,LOS AQUIJES,LOC004269,YAURILLA,0,1,0
ICA,ICA,OCUCAJE,LOC004270,CORDOVA,0,1,0
ICA,ICA,OCUCAJE,LOC004271,PAMPA CHACALTANA,0,1,0
ICA,ICA,PACHACUTEC,LOC004272,PAMPA DE TATE,0,1,1
ICA,ICA,PUEBLO NUEVO,LOC004273,CALLEJON DE LOS ESPINOS,0,1,0
ICA,ICA,PUEBLO NUEVO,LOC004274,PARIÑA GRANDE,0,1,0
ICA,ICA,PUEBLO NUEVO,LOC004275,PUEBLO NUEVO,0,1,1
ICA,ICA,PUEBLO NUEVO,LOC004276,SAN RAFAEL DE AGUAGUANA,0,1,0
ICA,ICA,SAN JOSE DE LOS MOLINOS,LOC004277,CASA BLANCA,1,0,0
ICA,ICA,SAN JOSE DE LOS MOLINOS,LOC004278,HACIENDA TRAPICHE,1,0,0
ICA,ICA,SAN JOSE DE LOS MOLINOS,LOC004279,SAN JOSE DE HUAMANI,1,1,0
ICA,NASCA,EL INGENIO,LOC004299,EL INGENIO,0,1,1
ICA,ICA,SAN JOSE DE LOS MOLINOS,LOC004280,SAN JOSE DE LOS MOLINOS,0,1,1
ICA,ICA,SANTIAGO,LOC004281,AGUADA DE PALOS,0,1,0
ICA,ICA,SANTIAGO,LOC004282,LA VENTA BAJA (LA VENTA),1,1,0
ICA,ICA,SANTIAGO,LOC004283,LOS CASTILLOS,1,0,0
ICA,ICA,SANTIAGO,LOC004284,LUJARAJA,0,1,0
ICA,ICA,SANTIAGO,LOC004285,SACTA,1,0,0
ICA,ICA,SANTIAGO,LOC004286,SAN ANTONIO,1,0,0
ICA,ICA,SANTIAGO,LOC004287,SANTA DOMINGUITA,0,1,0
ICA,ICA,TATE,LOC004288,CALDERONES,0,1,0
ICA,ICA,TATE,LOC004289,PUNO,0,1,0
ICA,ICA,TATE,LOC004290,TATE DE LA CAPILLA,0,1,0
ICA,ICA,YAUCA DEL ROSARIO,LOC004291,COCHARCAS,0,1,0
ICA,ICA,YAUCA DEL ROSARIO,LOC004292,HUARANGAL,0,1,0
ICA,ICA,YAUCA DEL ROSARIO,LOC004293,PAMPAHUASI,1,1,0
ICA,NASCA,CHANGUILLO,LOC004294,CABILDO,2,1,0
ICA,NASCA,CHANGUILLO,LOC004295,CHANGUILLO,1,1,0
ICA,NASCA,CHANGUILLO,LOC004296,LA LEGUA,1,0,0
ICA,NASCA,CHANGUILLO,LOC004297,SAN JAVIER,1,1,0
ICA,NASCA,CHANGUILLO,LOC004298,SAN JUAN,1,0,0
ICA,NASCA,EL INGENIO,LOC004300,SAN MIGUEL DE LA PASCANA,1,1,0
ICA,NASCA,EL INGENIO,LOC004301,TULIN,0,1,0
ICA,NASCA,NASCA,LOC004302,LAS CAÑAS,0,1,0
ICA,NASCA,NASCA,LOC004303,PAJONAL BAJO,1,0,0
ICA,NASCA,VISTA ALEGRE,LOC004304,COPARA,1,1,0
ICA,NASCA,VISTA ALEGRE,LOC004305,SAN LUIS DE PAJONAL,0,1,0
ICA,NASCA,VISTA ALEGRE,LOC004306,TARUGA,0,1,0
ICA,PALPA,LLIPATA,LOC004307,CARLOS TIJERO,1,0,0
ICA,PALPA,LLIPATA,LOC004308,LLIPATA,2,1,0
ICA,PALPA,LLIPATA,LOC004309,PIEDRAS GORDAS,1,0,0
ICA,PALPA,PALPA,LOC004310,PUEBLO NUEVO,0,1,0
ICA,PALPA,RIO GRANDE,LOC004311,LA ISLA,1,1,0
ICA,PALPA,RIO GRANDE,LOC004312,SANTA ROSA,1,0,0
ICA,PALPA,SANTA CRUZ,LOC004313,EL CARMEN,1,1,0
ICA,PALPA,SANTA CRUZ,LOC004314,SAN FRANCISCO,1,1,0
ICA,PALPA,SANTA CRUZ,LOC004315,SANTA CRUZ,1,1,0
ICA,PALPA,TIBILLO,LOC004316,TIBILLO,0,1,0
ICA,PISCO,HUANCANO,LOC004317,HUANCANO,1,1,0
ICA,PISCO,HUMAY,LOC004318,BERNALES,2,1,0
ICA,PISCO,HUMAY,LOC004319,CUCHILLA VIEJA,0,1,0
ICA,PISCO,HUMAY,LOC004320,DOS DE MAYO (FUNDO DOS DE MAYO),1,0,0
ICA,PISCO,HUMAY,LOC004321,HUMAY,1,1,2
ICA,PISCO,HUMAY,LOC004322,SAN TADEO,0,1,0
ICA,PISCO,INDEPENDENCIA,LOC004323,AGUA SANTA,1,0,0
ICA,PISCO,INDEPENDENCIA,LOC004324,CABEZA DE TORO LATERAL CINCO,1,1,0
ICA,PISCO,INDEPENDENCIA,LOC004325,INDEPENDENCIA,0,1,1
ICA,PISCO,INDEPENDENCIA,LOC004326,SAN JOSE DE CONDOR-EL PALTO ADAN BLANCO,0,1,0
ICA,PISCO,INDEPENDENCIA,LOC004327,TOMA DE LEON,0,1,0
ICA,PISCO,PARACAS,LOC004328,APUPISTE DE ANTILLA,1,0,0
ICA,PISCO,PARACAS,LOC004329,SANTA CRUZ,1,1,0
ICA,PISCO,SAN CLEMENTE,LOC004330,CAMACHO,1,0,0
JUNIN,YAULI,LA OROYA,LOC004676,CURIPATA,1,0,0
JUNIN,JAUJA,HUARIPAMPA,LOC004514,HUARIPAMPA,0,1,0
JUNIN,YAULI,YAULI,LOC004683,MARH TUNEL,1,0,0
JUNIN,YAULI,SUITUCANCHA,LOC004682,SUITUCANCHA,1,1,0
JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,LOC004681,SANTA BARBARA DE CARHUACAYAN,2,1,0
JUNIN,YAULI,PACCHA,LOC004680,PACCHA,0,1,0
JUNIN,YAULI,MOROCOCHA,LOC004679,SAN FRANCISCO DE ASIS DE PUCARA,0,1,0
JUNIN,YAULI,MARCAPOMACOCHA,LOC004678,MARCAPOMACOCHA,1,1,0
JUNIN,YAULI,LA OROYA,LOC004677,HUAYNACANCHA,0,1,0
JUNIN,YAULI,HUAY-HUAY,LOC004675,HUAY-HUAY,1,1,0
JUNIN,TARMA,TARMA,LOC004674,VICORA CONGAS,0,1,0
JUNIN,TARMA,TARMA,LOC004673,TARMATAMBO,2,1,0
JUNIN,TARMA,TARMA,LOC004672,SAN SEBASTIAN DE COLLPA (COLLPA GRANDE),1,0,0
JUNIN,TARMA,TARMA,LOC004671,SACSAMARCA,1,0,0
JUNIN,TARMA,TARMA,LOC004670,POMACHACA,1,1,0
JUNIN,TARMA,TARMA,LOC004669,JACAHUASI,1,0,0
JUNIN,TARMA,TARMA,LOC004668,HUANUQUILLO,1,0,0
JUNIN,TARMA,TARMA,LOC004667,CHUCHOPAMPA,0,1,0
JUNIN,TARMA,TARMA,LOC004666,CARHUACATAC,1,1,0
JUNIN,TARMA,TAPO,LOC004665,YURACMAYO,2,1,0
JUNIN,TARMA,TAPO,LOC004664,TAPO,2,1,0
JUNIN,TARMA,TAPO,LOC004663,PAUCARMARCA,1,0,0
JUNIN,TARMA,TAPO,LOC004662,MACO,2,1,0
JUNIN,TARMA,SAN PEDRO DE CAJAS,LOC004661,SAN PEDRO DE CAJAS,1,1,0
JUNIN,TARMA,PALCAMAYO,LOC004660,OCHONGA,1,1,0
JUNIN,TARMA,PALCAMAYO,LOC004659,CALCA,1,1,0
JUNIN,TARMA,PALCA,LOC004658,PALCA,1,1,2
JUNIN,TARMA,PALCA,LOC004657,LLAPSACACA,0,1,0
JUNIN,TARMA,PALCA,LOC004656,CHIPOCAYO,0,1,0
JUNIN,TARMA,HUASAHUASI,LOC004655,TIAMBRA,1,1,0
JUNIN,TARMA,HUASAHUASI,LOC004654,SANTA ROSA DE CHIRAS,1,1,0
JUNIN,TARMA,HUASAHUASI,LOC004653,SAN JUAN DE LA LIBERTAD,2,1,0
JUNIN,TARMA,HUASAHUASI,LOC004652,PUNRAY,1,1,0
JUNIN,TARMA,HUASAHUASI,LOC004651,PONGO,1,0,0
JUNIN,TARMA,HUASAHUASI,LOC004650,HUASAHUASI,4,1,1
JUNIN,TARMA,HUASAHUASI,LOC004649,CARITA,1,0,0
JUNIN,TARMA,HUARICOLCA,LOC004648,HUARICOLCA,2,1,0
JUNIN,TARMA,HUARICOLCA,LOC004647,CONGAS ANTACUCHO,1,1,0
JUNIN,TARMA,ACOBAMBA,LOC004646,VILCABAMBA,1,0,0
JUNIN,TARMA,ACOBAMBA,LOC004645,TUPIN,1,1,0
JUNIN,TARMA,ACOBAMBA,LOC004644,SAN JOSE,1,1,0
JUNIN,TARMA,ACOBAMBA,LOC004643,PICOY,1,1,0
JUNIN,TARMA,ACOBAMBA,LOC004642,MIRAFLORES,1,0,0
JUNIN,TARMA,ACOBAMBA,LOC004641,HUARACAYO,1,1,0
JUNIN,TARMA,ACOBAMBA,LOC004640,COCHAYOC,1,0,0
JUNIN,TARMA,ACOBAMBA,LOC004639,BUENOS AIRES,1,0,0
JUNIN,TARMA,ACOBAMBA,LOC004638,ATAQUERO,1,0,0
JUNIN,SATIPO,VIZCATAN DEL ENE,LOC004637,SAN MIGUEL DEL ENE,0,1,0
JUNIN,SATIPO,VIZCATAN DEL ENE,LOC004636,BOCA MANTARO,0,1,0
JUNIN,SATIPO,SATIPO,LOC004635,SHANKI,1,0,0
JUNIN,SATIPO,SATIPO,LOC004634,PARATUSHIALI,1,0,0
JUNIN,SATIPO,SATIPO,LOC004633,BAJO NUEVA ESPERANZA,1,0,0
JUNIN,SATIPO,RIO TAMBO,LOC004632,YOYATO,1,0,0
JUNIN,SATIPO,RIO TAMBO,LOC004631,VISTA ALEGRE,1,1,0
JUNIN,SATIPO,RIO TAMBO,LOC004630,VALLE ESMERALDA,2,1,0
JUNIN,SATIPO,RIO TAMBO,LOC004629,SOL NACIENTE,1,0,0
JUNIN,SATIPO,RIO TAMBO,LOC004628,SELVA DE ORO,1,1,0
JUNIN,SATIPO,RIO TAMBO,LOC004627,SANTA CRUZ,1,0,0
JUNIN,SATIPO,RIO TAMBO,LOC004626,QUEMPIRI,2,1,0
JUNIN,SATIPO,RIO TAMBO,LOC004625,PUERTO ROCA,0,1,0
JUNIN,SATIPO,RIO TAMBO,LOC004624,PUERTO OCOPA,1,1,0
JUNIN,SATIPO,RIO TAMBO,LOC004623,PUERTO ENE,2,0,0
JUNIN,SATIPO,RIO TAMBO,LOC004622,PARAISO TONKAMA,1,0,0
JUNIN,SATIPO,RIO TAMBO,LOC004621,PALMEIRAS,1,0,0
JUNIN,SATIPO,RIO TAMBO,LOC004620,FE Y ALEGRIA,1,1,0
JUNIN,SATIPO,RIO TAMBO,LOC004619,CUTIVIRENI,1,1,0
JUNIN,SATIPO,RIO TAMBO,LOC004618,CAPERUCIA,1,1,0
JUNIN,SATIPO,RIO TAMBO,LOC004617,CANA EDEN,2,1,0
JUNIN,SATIPO,RIO TAMBO,LOC004616,ALTO UNINE,1,0,0
JUNIN,SATIPO,RIO TAMBO,LOC004615,ALTO ENE,0,1,0
JUNIN,SATIPO,RIO NEGRO,LOC004614,UNION CAPIRI,1,0,0
JUNIN,SATIPO,RIO NEGRO,LOC004613,UNION,1,0,0
JUNIN,SATIPO,RIO NEGRO,LOC004612,RIO CHARI ALTO,0,1,0
JUNIN,SATIPO,RIO NEGRO,LOC004611,PORTILLO BAJO,1,0,0
JUNIN,SATIPO,RIO NEGRO,LOC004610,CUSHIVIANI,0,1,0
JUNIN,SATIPO,RIO NEGRO,LOC004609,ALTO VILLA VICTORIA,1,1,0
JUNIN,SATIPO,PANGOA,LOC004608,YANIRO (YAVIRO),1,0,0
JUNIN,SATIPO,PANGOA,LOC004607,VILLA MARIA,2,1,0
JUNIN,SATIPO,PANGOA,LOC004606,VILCABAMBA,2,1,0
JUNIN,SATIPO,PANGOA,LOC004605,SAN RAMON DE PANGOA - LOS HUERFANOS,1,0,0
JUNIN,SATIPO,PANGOA,LOC004604,SAN RAMON DE PANGOA,2,1,0
JUNIN,SATIPO,PANGOA,LOC004603,SAN MARTIN DE PANGOA,2,1,1
JUNIN,SATIPO,PANGOA,LOC004602,SAN LUIS,1,0,0
JUNIN,SATIPO,PANGOA,LOC004601,SAN JERONIMO,1,1,0
JUNIN,SATIPO,PANGOA,LOC004600,SAN ANTONIO DE SONOMORO,2,1,0
JUNIN,SATIPO,PANGOA,LOC004599,PAMPA TIGRE,1,0,0
JUNIN,SATIPO,PANGOA,LOC004598,NUEVA PALESTINA,1,0,0
JUNIN,SATIPO,PANGOA,LOC004597,NAYLAMP DE SONOMORO,1,1,0
JUNIN,SATIPO,PANGOA,LOC004596,MICAELA BASTIDAS,1,1,0
JUNIN,SATIPO,PANGOA,LOC004595,MAZARONQUIARI,2,1,0
JUNIN,SATIPO,PANGOA,LOC004594,LA BREÑA,1,0,0
JUNIN,SATIPO,PANGOA,LOC004593,JERUSALEN DE MIÑARO,2,1,0
JUNIN,SATIPO,PANGOA,LOC004592,FORTALEZA,0,1,0
JUNIN,SATIPO,PANGOA,LOC004591,EL PORVENIR,1,0,0
JUNIN,SATIPO,PANGOA,LOC004590,CORIRI,1,0,0
JUNIN,SATIPO,PANGOA,LOC004589,CIUDAD DE DIOS,2,1,0
JUNIN,SATIPO,PANGOA,LOC004588,CHUQUIBAMBILLA,2,0,0
JUNIN,SATIPO,PANGOA,LOC004587,CHAVINI,1,1,0
JUNIN,SATIPO,PANGOA,LOC004586,CAMPIRUSHARI (CAIPIRUSHARI),1,1,0
JUNIN,SATIPO,PANGOA,LOC004585,BOLIVAR,1,0,0
JUNIN,SATIPO,PANGOA,LOC004584,BOCA ANAPATE,1,0,0
JUNIN,SATIPO,PANGOA,LOC004583,ALTO KIATARI,2,1,0
JUNIN,SATIPO,PANGOA,LOC004582,ALTO CHAVINI,1,0,0
JUNIN,SATIPO,MAZAMARI,LOC004581,TODOS LOS SANTOS,1,0,0
JUNIN,SATIPO,MAZAMARI,LOC004580,SELVA RICA,1,0,0
JUNIN,SATIPO,MAZAMARI,LOC004579,SANTA ROSA DE CHIRIARI (SANTA ROSA DE TSIRIARI),1,0,0
JUNIN,SATIPO,MAZAMARI,LOC004578,SANTA MARTHA,1,0,0
JUNIN,SATIPO,MAZAMARI,LOC004577,SAN VICENTE DE CAÑETE,1,0,0
JUNIN,SATIPO,MAZAMARI,LOC004576,SAN JOSE DE MIRAFLORES,1,0,0
JUNIN,SATIPO,MAZAMARI,LOC004575,SAN ISIDRO DE SOL DE ORO,1,0,0
JUNIN,SATIPO,MAZAMARI,LOC004574,SAN CRISTOBAL,0,1,0
JUNIN,SATIPO,MAZAMARI,LOC004573,PROGRESO DE SONOMORO,1,0,0
JUNIN,SATIPO,MAZAMARI,LOC004572,POSHONARI SHEJAROTENI,1,0,0
JUNIN,SATIPO,MAZAMARI,LOC004571,PANGA,1,1,0
JUNIN,SATIPO,MAZAMARI,LOC004570,NUEVA ESPERANZA,1,0,0
JUNIN,SATIPO,MAZAMARI,LOC004569,MAZAMARI,1,1,1
JUNIN,SATIPO,MAZAMARI,LOC004568,MAPITAMANI,1,0,0
JUNIN,SATIPO,MAZAMARI,LOC004567,JOSE GALVEZ,1,0,0
JUNIN,SATIPO,MAZAMARI,LOC004566,CAPIRUSHARI,1,1,0
JUNIN,SATIPO,MAZAMARI,LOC004565,CAÑETE,1,0,0
JUNIN,SATIPO,MAZAMARI,LOC004564,BUENOS AIRES,1,1,0
JUNIN,SATIPO,LLAYLLA,LOC004563,VISTA ALEGRE,1,0,0
JUNIN,SATIPO,LLAYLLA,LOC004562,LLAYLLA,1,1,0
JUNIN,SATIPO,LLAYLLA,LOC004561,LA LIBERTAD,1,0,0
JUNIN,SATIPO,LLAYLLA,LOC004560,HERMOSA PAMPA,2,1,0
JUNIN,SATIPO,LLAYLLA,LOC004559,CHALHUAMAYO,1,0,0
JUNIN,SATIPO,LLAYLLA,LOC004558,BELEN,1,1,0
JUNIN,SATIPO,COVIRIALI,LOC004557,COVIRIALI,1,1,0
JUNIN,SATIPO,COVIRIALI,LOC004556,BELLAVISTA,1,0,0
JUNIN,JUNIN,ULCUMAYO,LOC004555,YAPAC MARCA,0,1,0
JUNIN,JUNIN,ULCUMAYO,LOC004554,ULCUMAYO,2,1,1
JUNIN,JUNIN,ULCUMAYO,LOC004553,ROSARIO DE APAN,1,0,0
JUNIN,JUNIN,ONDORES,LOC004552,ONDORES,1,1,0
JUNIN,JUNIN,JUNIN,LOC004551,SASICUCHO,0,1,0
